state,year,period,labor_force_participation_rate,employment_population_ratio,labor_force,employment,unemployment,unemployment_rate
South Dakota,2016,Jun,69.6,67.5,455294,441614,13680,3.0
South Dakota,2016,Jul,69.5,67.4,455323,441381,13942,3.1
South Dakota,2016,Aug,69.4,67.3,455306,441149,14157,3.1
South Dakota,2016,Sep,69.4,67.2,455229,440886,14343,3.2
South Dakota,2016,Oct,69.3,67.1,455083,440599,14484,3.2
South Dakota,2016,Nov,69.2,67.0,454969,440426,14543,3.2
South Dakota,2016,Dec,69.1,66.9,455019,440501,14518,3.2
South Dakota,2017,Jan,69.1,66.9,455241,440814,14427,3.2
South Dakota,2017,Feb,69.1,66.9,455573,441289,14284,3.1
South Dakota,2017,Mar,69.1,66.9,455957,441804,14153,3.1
South Dakota,2017,Apr,69.1,67.0,456390,442309,14081,3.1
South Dakota,2017,May,69.1,67.0,456848,442780,14068,3.1
South Dakota,2017,Jun,69.1,66.9,457245,443141,14104,3.1
South Dakota,2017,Jul,69.0,66.9,457514,443335,14179,3.1
South Dakota,2017,Aug,69.0,66.9,457590,443361,14229,3.1
South Dakota,2017,Sep,68.9,66.8,457494,443271,14223,3.1
South Dakota,2017,Oct,68.9,66.7,457318,443161,14157,3.1
South Dakota,2017,Nov,68.8,66.7,457183,443100,14083,3.1
South Dakota,2017,Dec,68.8,66.7,457196,443204,13992,3.1
South Dakota,2018,Jan,68.8,66.7,457442,443568,13874,3.0
South Dakota,2018,Feb,68.8,66.8,457944,444202,13742,3.0
South Dakota,2018,Mar,68.9,66.8,458541,444959,13582,3.0
South Dakota,2018,Apr,68.9,66.9,458951,445569,13382,2.9
South Dakota,2018,May,68.9,66.9,459062,445864,13198,2.9
South Dakota,2018,Jun,68.8,66.9,458949,445890,13059,2.8
South Dakota,2018,Jul,68.7,66.8,458735,445789,12946,2.8
South Dakota,2018,Aug,68.7,66.7,458634,445741,12893,2.8
South Dakota,2018,Sep,68.6,66.7,458799,445866,12933,2.8
South Dakota,2018,Oct,68.6,66.7,459265,446198,13067,2.8
South Dakota,2018,Nov,68.7,66.7,459943,446677,13266,2.9
South Dakota,2018,Dec,68.7,66.7,460648,447178,13470,2.9
South Dakota,2019,Jan,68.7,66.7,461221,447577,13644,3.0
South Dakota,2019,Feb,68.7,66.7,461585,447840,13745,3.0
South Dakota,2019,Mar,68.7,66.7,461816,448013,13803,3.0
South Dakota,2019,Apr,68.7,66.6,462044,448212,13832,3.0
South Dakota,2019,May,68.7,66.6,462336,448491,13845,3.0
South Dakota,2019,Jun,68.7,66.6,462765,448881,13884,3.0
South Dakota,2019,Jul,68.7,66.6,463365,449394,13971,3.0
South Dakota,2019,Aug,68.7,66.7,464032,449987,14045,3.0
South Dakota,2019,Sep,68.8,66.7,464650,450643,14007,3.0
South Dakota,2019,Oct,68.8,66.7,465041,451194,13847,3.0
South Dakota,2019,Nov,68.7,66.7,465041,451418,13623,2.9
South Dakota,2019,Dec,68.6,66.6,464658,451175,13483,2.9
South Dakota,2020,Jan,68.5,66.5,463997,450535,13462,2.9
South Dakota,2020,Feb,68.3,66.3,463243,449740,13503,2.9
South Dakota,2020,Mar,68.2,66.2,462755,449245,13510,2.9
South Dakota,2020,Apr,69.0,62.7,468726,425502,43224,9.2
South Dakota,2020,May,67.5,62.8,458811,426579,32232,7.0
South Dakota,2020,Jun,67.1,63.0,456309,428351,27958,6.1
South Dakota,2020,Jul,66.9,63.3,454790,430451,24339,5.4
South Dakota,2020,Aug,66.7,63.5,453588,432183,21405,4.7
South Dakota,2020,Sep,69.8,67.0,475666,456477,19189,4.0
South Dakota,2020,Oct,69.6,67.0,474305,456730,17575,3.7
South Dakota,2020,Nov,66.8,64.4,455436,439012,16424,3.6
South Dakota,2020,Dec,69.1,66.8,471631,456129,15502,3.3
South Dakota,2021,Jan,68.9,66.8,470476,456033,14443,3.1
South Dakota,2021,Feb,69.1,67.1,472209,458060,14149,3.0
South Dakota,2021,Mar,68.6,66.7,469038,455567,13471,2.9
South Dakota,2021,Apr,68.7,66.7,469423,456336,13087,2.8
South Dakota,2021,May,68.7,66.8,470139,457161,12978,2.8
South Dakota,2021,Jun,68.7,66.7,470397,456928,13469,2.9
South Dakota,2021,Jul,68.7,66.7,470703,457162,13541,2.9
South Dakota,2021,Aug,68.7,66.8,471280,457633,13647,2.9
South Dakota,2021,Sep,68.7(P),66.7(P),471059(P),457599(P),13460(P),2.9(P)
South Dakota,P : Preliminary.,P : Preliminary.,P : Preliminary.,P : Preliminary.,P : Preliminary.,P : Preliminary.,P : Preliminary.,P : Preliminary.
Tennessee,2011,Jan,62.9,56.9,3117268,2818458,298810,9.6
Tennessee,2011,Feb,63.0,57.0,3121614,2824825,296789,9.5
Tennessee,2011,Mar,63.0,57.1,3124286,2830057,294229,9.4
Tennessee,2011,Apr,63.0,57.1,3124721,2832937,291784,9.3
Tennessee,2011,May,62.9,57.0,3123434,2833384,290050,9.3
Tennessee,2011,Jun,62.8,57.0,3121176,2832604,288572,9.2
Tennessee,2011,Jul,62.7,56.9,3118930,2832382,286548,9.2
Tennessee,2011,Aug,62.6,56.9,3116910,2833535,283375,9.1
Tennessee,2011,Sep,62.5,56.9,3114511,2835806,278705,8.9
Tennessee,2011,Oct,62.4,56.9,3111419,2838553,272866,8.8
Tennessee,2011,Nov,62.3,56.9,3107219,2840913,266306,8.6
Tennessee,2011,Dec,62.1,56.9,3101996,2842262,259734,8.4
Tennessee,2012,Jan,62.0,56.9,3097157,2843050,254107,8.2
Tennessee,2012,Feb,61.8,56.8,3094096,2843731,250365,8.1
Tennessee,2012,Mar,61.8,56.8,3092834,2843922,248912,8.0
Tennessee,2012,Apr,61.7,56.8,3092229,2843514,248715,8.0
Tennessee,2012,May,61.7,56.7,3092082,2843398,248684,8.0
Tennessee,2012,Jun,61.6,56.7,3092371,2844370,248001,8.0
Tennessee,2012,Jul,61.6,56.7,3093294,2847096,246198,8.0
Tennessee,2012,Aug,61.6,56.7,3095301,2851322,243979,7.9
Tennessee,2012,Sep,61.6,56.8,3098402,2855937,242465,7.8
Tennessee,2012,Oct,61.6,56.8,3101365,2859257,242108,7.8
Tennessee,2012,Nov,61.6,56.8,3103321,2860286,243035,7.8
Tennessee,2012,Dec,61.6,56.7,3103871,2859008,244863,7.9
Tennessee,2013,Jan,61.5,56.6,3102423,2855543,246880,8.0
Tennessee,2013,Feb,61.4,56.5,3099418,2851148,248270,8.0
Tennessee,2013,Mar,61.3,56.4,3095898,2847593,248305,8.0
Tennessee,2013,Apr,61.2,56.3,3092912,2845925,246987,8.0
Tennessee,2013,May,61.1,56.2,3089865,2844913,244952,7.9
Tennessee,2013,Jun,61.0,56.2,3085954,2843190,242764,7.9
Tennessee,2013,Jul,60.8,56.1,3080892,2840265,240627,7.8
Tennessee,2013,Aug,60.6,56.0,3074336,2836800,237536,7.7
Tennessee,2013,Sep,60.4,55.9,3066803,2833931,232872,7.6
Tennessee,2013,Oct,60.3,55.8,3059810,2832394,227416,7.4
Tennessee,2013,Nov,60.1,55.7,3054206,2832369,221837,7.3
Tennessee,2013,Dec,60.0,55.7,3049904,2833383,216521,7.1
Tennessee,2014,Jan,59.9,55.7,3046560,2834891,211669,6.9
Tennessee,2014,Feb,59.8,55.7,3043669,2835964,207705,6.8
Tennessee,2014,Mar,59.7,55.7,3041048,2835726,205322,6.8
Tennessee,2014,Apr,59.6,55.6,3038521,2834046,204475,6.7
Tennessee,2014,May,59.5,55.5,3036563,2832484,204079,6.7
Tennessee,2014,Jun,59.5,55.5,3036228,2832894,203334,6.7
Tennessee,2014,Jul,59.4,55.5,3037420,2835451,201969,6.6
Tennessee,2014,Aug,59.4,55.5,3040492,2840279,200213,6.6
Tennessee,2014,Sep,59.5,55.6,3045235,2846964,198271,6.5
Tennessee,2014,Oct,59.5,55.7,3049884,2854160,195724,6.4
Tennessee,2014,Nov,59.5,55.8,3052910,2860333,192577,6.3
Tennessee,2014,Dec,59.5,55.8,3054766,2865175,189591,6.2
Tennessee,2015,Jan,59.5,55.9,3056389,2869136,187253,6.1
Tennessee,2015,Feb,59.5,55.9,3058800,2873342,185458,6.1
Tennessee,2015,Mar,59.5,56.0,3062426,2878956,183470,6.0
Tennessee,2015,Apr,59.6,56.1,3066692,2885754,180938,5.9
Tennessee,2015,May,59.6,56.2,3070773,2892935,177838,5.8
Tennessee,2015,Jun,59.6,56.2,3073789,2899547,174242,5.7
Tennessee,2015,Jul,59.6,56.3,3075793,2905360,170433,5.5
Tennessee,2015,Aug,59.6,56.4,3077329,2910795,166534,5.4
Tennessee,2015,Sep,59.6,56.4,3079250,2916889,162361,5.3
Tennessee,2015,Oct,59.6,56.5,3083238,2925088,158150,5.1
Tennessee,2015,Nov,59.7,56.7,3090043,2935651,154392,5.0
Tennessee,2015,Dec,59.8,56.8,3098156,2947080,151076,4.9
Tennessee,2016,Jan,59.9,57.0,3105686,2957506,148180,4.8
Tennessee,2016,Feb,59.9,57.1,3111657,2965602,146055,4.7
Tennessee,2016,Mar,60.0,57.2,3116195,2971290,144905,4.7
Tennessee,2016,Apr,60.0,57.2,3120756,2975759,144997,4.6
Tennessee,2016,May,60.1,57.2,3126578,2980257,146321,4.7
Tennessee,2016,Jun,60.1,57.3,3133742,2985440,148302,4.7
Tennessee,2016,Jul,60.2,57.4,3141665,2991411,150254,4.8
Tennessee,2016,Aug,60.3,57.4,3148996,2997016,151980,4.8
Tennessee,2016,Sep,60.4,57.4,3154762,3001280,153482,4.9
Tennessee,2016,Oct,60.4,57.4,3158441,3004295,154146,4.9
Tennessee,2016,Nov,60.4,57.4,3160471,3007297,153174,4.8
Tennessee,2016,Dec,60.3,57.5,3161953,3011886,150067,4.7
Tennessee,2017,Jan,60.3,57.5,3163878,3018945,144933,4.6
Tennessee,2017,Feb,60.3,57.7,3166548,3028406,138142,4.4
Tennessee,2017,Mar,60.3,57.8,3169775,3039106,130669,4.1
Tennessee,2017,Apr,60.3,58.0,3173752,3050343,123409,3.9
Tennessee,2017,May,60.4,58.2,3178589,3061471,117118,3.7
Tennessee,2017,Jun,60.4,58.3,3184073,3071416,112657,3.5
Tennessee,2017,Jul,60.5,58.4,3190171,3079880,110291,3.5
Tennessee,2017,Aug,60.5,58.5,3196140,3086679,109461,3.4
Tennessee,2017,Sep,60.6,58.5,3200884,3091335,109549,3.4
Tennessee,2017,Oct,60.6,58.5,3204138,3094084,110054,3.4
Tennessee,2017,Nov,60.6,58.5,3206656,3095949,110707,3.5
Tennessee,2017,Dec,60.6,58.5,3209518,3098335,111183,3.5
Tennessee,2018,Jan,60.6,58.5,3214031,3102578,111453,3.5
Tennessee,2018,Feb,60.7,58.6,3221015,3109516,111499,3.5
Tennessee,2018,Mar,60.8,58.7,3229830,3118348,111482,3.5
Tennessee,2018,Apr,60.9,58.8,3238203,3126526,111677,3.4
Tennessee,2018,May,61.0,58.9,3244648,3132230,112418,3.5
Tennessee,2018,Jun,61.0,58.9,3249692,3136100,113592,3.5
Tennessee,2018,Jul,61.0,58.9,3253735,3139083,114652,3.5
Tennessee,2018,Aug,61.1,58.9,3258019,3142661,115358,3.5
Tennessee,2018,Sep,61.1,59.0,3263749,3148219,115530,3.5
Tennessee,2018,Oct,61.2,59.0,3271345,3156200,115145,3.5
Tennessee,2018,Nov,61.3,59.2,3280821,3166444,114377,3.5
Tennessee,2018,Dec,61.5,59.4,3291684,3178225,113459,3.4
Tennessee,2019,Jan,61.6,59.5,3302421,3189960,112461,3.4
Tennessee,2019,Feb,61.8,59.7,3311358,3200006,111352,3.4
Tennessee,2019,Mar,61.9,59.8,3318354,3207976,110378,3.3
Tennessee,2019,Apr,61.9,59.9,3324074,3214505,109569,3.3
Tennessee,2019,May,62.0,59.9,3328478,3219371,109107,3.3
Tennessee,2019,Jun,62.0,59.9,3331228,3221931,109297,3.3
Tennessee,2019,Jul,61.9,59.9,3333056,3222787,110269,3.3
Tennessee,2019,Aug,61.9,59.8,3335043,3223344,111699,3.3
Tennessee,2019,Sep,61.9,59.8,3338025,3225049,112976,3.4
Tennessee,2019,Oct,61.9,59.8,3341366,3227055,114311,3.4
Tennessee,2019,Nov,61.9,59.7,3342928,3226750,116178,3.5
Tennessee,2019,Dec,61.8,59.6,3341819,3222404,119415,3.6
Tennessee,2020,Jan,61.7,59.4,3338446,3214183,124263,3.7
Tennessee,2020,Feb,61.5,59.1,3333471,3203564,129907,3.9
Tennessee,2020,Mar,61.4,58.9,3328051,3193850,134201,4.0
Tennessee,2020,Apr,58.7,49.4,3183054,2679469,503585,15.8
Tennessee,2020,May,58.0,52.5,3150509,2848150,302359,9.6
Tennessee,2020,Jun,58.1,52.7,3156214,2862152,294062,9.3
Tennessee,2020,Jul,58.2,53.0,3167388,2884231,283157,8.9
Tennessee,2020,Aug,62.0,57.0,3377475,3104367,273108,8.1
Tennessee,2020,Sep,62.2,57.3,3388990,3122079,266911,7.9
Tennessee,2020,Oct,62.3,57.4,3396932,3131888,265044,7.8
Tennessee,2020,Nov,60.7,57.3,3314879,3130511,184368,5.6
Tennessee,2020,Dec,60.6,57.2,3313650,3127609,186041,5.6
Tennessee,2021,Jan,60.7,57.5,3317190,3146950,170240,5.1
Tennessee,2021,Feb,60.4,57.5,3308398,3146088,162310,4.9
Tennessee,2021,Mar,60.5,57.5,3316335,3147880,168455,5.1
Tennessee,2021,Apr,60.7,57.6,3325342,3158320,167022,5.0
Tennessee,2021,May,60.7,57.7,3332450,3167336,165114,5.0
Tennessee,2021,Jun,60.7,57.7,3334155,3169492,164663,4.9
Tennessee,2021,Jul,60.6,57.8,3333802,3175465,158337,4.7
Tennessee,2021,Aug,60.6,57.8,3333192,3178886,154306,4.6
Tennessee,2021,Sep,60.3(P),57.6(P),3322354(P),3175467(P),146887(P),4.4(P)
Tennessee,P : Preliminary.,P : Preliminary.,P : Preliminary.,P : Preliminary.,P : Preliminary.,P : Preliminary.,P : Preliminary.,P : Preliminary.
Texas,2011,Jan,65.9,60.5,12391831,11377422,1014409,8.2
Texas,2011,Feb,65.9,60.5,12409993,11398153,1011840,8.2
Texas,2011,Mar,65.9,60.5,12426745,11416366,1010379,8.1
Texas,2011,Apr,65.9,60.5,12444275,11431447,1012828,8.1
Texas,2011,May,65.9,60.5,12467134,11445785,1021349,8.2
Texas,2011,Jun,66.0,60.5,12497108,11463413,1033695,8.3
Texas,2011,Jul,66.0,60.5,12534220,11487969,1046251,8.3
Texas,2011,Aug,66.0,60.6,12546014,11519770,1026244,8.2
Texas,2011,Sep,66.0,60.7,12559256,11556548,1002708,8.0
Texas,2011,Oct,65.9,60.8,12570673,11594803,975870,7.8
Texas,2011,Nov,65.8,60.9,12576962,11630243,946719,7.5
Texas,2011,Dec,65.7,60.9,12576704,11659891,916813,7.3
Texas,2012,Jan,65.6,61.0,12571937,11683759,888178,7.1
Texas,2012,Feb,65.5,61.0,12581835,11704383,877452,7.0
Texas,2012,Mar,65.4,61.0,12563758,11722322,841436,6.7
Texas,2012,Apr,65.4,61.0,12588954,11737849,851105,6.8
Texas,2012,May,65.4,61.0,12611625,11754758,856867,6.8
Texas,2012,Jun,65.4,61.0,12632078,11776105,855973,6.8
Texas,2012,Jul,65.4,61.0,12649825,11802014,847811,6.7
Texas,2012,Aug,65.4,61.1,12666216,11830108,836108,6.6
Texas,2012,Sep,65.4,61.1,12683588,11857386,826202,6.5
Texas,2012,Oct,65.4,61.1,12700534,11879763,820771,6.5
Texas,2012,Nov,65.3,61.1,12716045,11895325,820720,6.5
Texas,2012,Dec,65.3,61.1,12730458,11905455,825003,6.5
Texas,2013,Jan,65.3,61.0,12743658,11912520,831138,6.5
Texas,2013,Feb,65.3,61.0,12757010,11921233,835777,6.6
Texas,2013,Mar,65.2,61.0,12772688,11936855,835833,6.5
Texas,2013,Apr,65.3,61.0,12793456,11962083,831373,6.5
Texas,2013,May,65.3,61.1,12816378,11991479,824899,6.4
Texas,2013,Jun,65.3,61.1,12837490,12018765,818725,6.4
Texas,2013,Jul,65.3,61.1,12855277,12041788,813489,6.3
Texas,2013,Aug,65.2,61.1,12867238,12061310,805928,6.3
Texas,2013,Sep,65.1,61.1,12873858,12079341,794517,6.2
Texas,2013,Oct,65.1,61.1,12880739,12099121,781618,6.1
Texas,2013,Nov,65.0,61.1,12892128,12124031,768097,6.0
Texas,2013,Dec,65.0,61.2,12907972,12154284,753688,5.8
Texas,2014,Jan,65.0,61.2,12926206,12188294,737912,5.7
Texas,2014,Feb,64.9,61.3,12944743,12223189,721554,5.6
Texas,2014,Mar,64.9,61.4,12962485,12254958,707527,5.5
Texas,2014,Apr,64.9,61.4,12977478,12280595,696883,5.4
Texas,2014,May,64.9,61.4,12990622,12302615,688007,5.3
Texas,2014,Jun,64.8,61.4,13005331,12325395,679936,5.2
Texas,2014,Jul,64.8,61.4,13020533,12348864,671669,5.2
Texas,2014,Aug,64.7,61.5,13036080,12373428,662652,5.1
Texas,2014,Sep,64.7,61.5,13050337,12398563,651774,5.0
Texas,2014,Oct,64.6,61.5,13058380,12420918,637462,4.9
Texas,2014,Nov,64.5,61.4,13057664,12436708,620956,4.8
Texas,2014,Dec,64.3,61.4,13051833,12446054,605779,4.6
Texas,2015,Jan,64.2,61.3,13045727,12451402,594325,4.6
Texas,2015,Feb,64.1,61.2,13042678,12455072,587606,4.5
Texas,2015,Mar,64.0,61.1,13044962,12461125,583837,4.5
Texas,2015,Apr,63.9,61.1,13052347,12471167,581180,4.5
Texas,2015,May,63.9,61.0,13062363,12483045,579318,4.4
Texas,2015,Jun,63.8,61.0,13072586,12493882,578704,4.4
Texas,2015,Jul,63.7,60.9,13083798,12503348,580450,4.4
Texas,2015,Aug,63.7,60.8,13096567,12512227,584340,4.5
Texas,2015,Sep,63.7,60.8,13111812,12523886,587926,4.5
Texas,2015,Oct,63.7,60.8,13133423,12543363,590060,4.5
Texas,2015,Nov,63.7,60.8,13162283,12571333,590950,4.5
Texas,2015,Dec,63.8,60.9,13194306,12603859,590447,4.5
Texas,2016,Jan,63.8,61.0,13224910,12635778,589132,4.5
Texas,2016,Feb,63.8,61.0,13252003,12662766,589237,4.4
Texas,2016,Mar,63.8,61.0,13275533,12683175,592358,4.5
Texas,2016,Apr,63.9,61.0,13297832,12698126,599706,4.5
Texas,2016,May,63.9,60.9,13321031,12710616,610415,4.6
Texas,2016,Jun,63.9,60.9,13344101,12722956,621145,4.7
Texas,2016,Jul,63.9,60.9,13365941,12736496,629445,4.7
Texas,2016,Aug,63.9,60.9,13386060,12750754,635306,4.7
Texas,2016,Sep,63.9,60.8,13403980,12763563,640417,4.8
Texas,2016,Oct,63.8,60.8,13419163,12774408,644755,4.8
Texas,2016,Nov,63.8,60.8,13434311,12787312,646999,4.8
Texas,2016,Dec,63.8,60.8,13452830,12805992,646838,4.8
Texas,2017,Jan,63.9,60.8,13475517,12831319,644198,4.8
Texas,2017,Feb,63.9,60.9,13499782,12862492,637290,4.7
Texas,2017,Mar,63.9,60.9,13521412,12895119,626293,4.6
Texas,2017,Apr,63.9,61.0,13539599,12926792,612807,4.5
Texas,2017,May,63.9,61.1,13554747,12956771,597976,4.4
Texas,2017,Jun,63.9,61.1,13567834,12983477,584357,4.3
Texas,2017,Jul,63.8,61.1,13580571,13006707,573864,4.2
Texas,2017,Aug,63.8,61.2,13593327,13027129,566198,4.2
Texas,2017,Sep,63.8,61.2,13607109,13046231,560878,4.1
Texas,2017,Oct,63.8,61.2,13623107,13065751,557356,4.1
Texas,2017,Nov,63.8,61.2,13642082,13086199,555883,4.1
Texas,2017,Dec,63.8,61.2,13665077,13109868,555209,4.1
Texas,2018,Jan,63.9,61.3,13693123,13138321,554802,4.1
Texas,2018,Feb,64.0,61.4,13726198,13171861,554337,4.0
Texas,2018,Mar,64.1,61.5,13760252,13207711,552541,4.0
Texas,2018,Apr,64.1,61.6,13787345,13239109,548236,4.0
Texas,2018,May,64.1,61.6,13804383,13261553,542830,3.9
Texas,2018,Jun,64.1,61.6,13813952,13276750,537202,3.9
Texas,2018,Jul,64.0,61.6,13820010,13288411,531599,3.8
Texas,2018,Aug,64.0,61.5,13828877,13300862,528015,3.8
Texas,2018,Sep,63.9,61.5,13843885,13316200,527685,3.8
Texas,2018,Oct,63.9,61.5,13864768,13335259,529509,3.8
Texas,2018,Nov,64.0,61.5,13888671,13357878,530793,3.8
Texas,2018,Dec,64.0,61.5,13910127,13382106,528021,3.8
Texas,2019,Jan,64.0,61.6,13925005,13405426,519579,3.7
Texas,2019,Feb,63.9,61.6,13933148,13426644,506504,3.6
Texas,2019,Mar,63.9,61.6,13939862,13446764,493098,3.5
Texas,2019,Apr,63.8,61.6,13951498,13468880,482618,3.5
Texas,2019,May,63.9,61.7,13971880,13494116,477764,3.4
Texas,2019,Jun,63.9,61.7,14001987,13521952,480035,3.4
Texas,2019,Jul,64.0,61.8,14039457,13551722,487735,3.5
Texas,2019,Aug,64.1,61.8,14078792,13582783,496009,3.5
Texas,2019,Sep,64.1,61.9,14115779,13616230,499549,3.5
Texas,2019,Oct,64.2,61.9,14145807,13647759,498048,3.5
Texas,2019,Nov,64.2,61.9,14164707,13669808,494899,3.5
Texas,2019,Dec,64.1,61.9,14174181,13677859,496322,3.5
Texas,2020,Jan,64.1,61.8,14178765,13673709,505056,3.6
Texas,2020,Feb,64.0,61.6,14182317,13662942,519375,3.7
Texas,2020,Mar,63.0,60.0,13986789,13306781,680008,4.9
Texas,2020,Apr,60.2,52.4,13368039,11640170,1727869,12.9
Texas,2020,May,61.0,53.9,13567930,11992731,1575199,11.6
Texas,2020,Jun,63.2,56.7,14068625,12638796,1429829,10.2
Texas,2020,Jul,62.8,57.0,14005509,12704427,1301082,9.3
Texas,2020,Aug,63.1,58.8,14095792,13118386,977406,6.9
Texas,2020,Sep,62.5,57.6,13978180,12872257,1105923,7.9
Texas,2020,Oct,63.5,58.9,14220838,13177348,1043490,7.3
Texas,2020,Nov,62.4,57.9,13992055,12989789,1002266,7.2
Texas,2020,Dec,63.0,58.6,14133518,13162510,971008,6.9
Texas,2021,Jan,62.6,58.3,14063544,13104983,958561,6.8
Texas,2021,Feb,62.2,57.9,14005206,13034891,970315,6.9
Texas,2021,Mar,62.3,58.0,14032262,13064883,967379,6.9
Texas,2021,Apr,62.2,58.0,14034972,13087754,947218,6.7
Texas,2021,May,62.2,58.2,14056011,13133342,922669,6.6
Texas,2021,Jun,62.2,58.2,14068729,13159779,908950,6.5
Texas,2021,Jul,62.3,58.4,14105493,13228816,876677,6.2
Texas,2021,Aug,62.3,58.6,14127472,13291774,835698,5.9
Texas,2021,Sep,62.4(P),58.9(P),14166005(P),13369025(P),796980(P),5.6(P)
Texas,P : Preliminary.,P : Preliminary.,P : Preliminary.,P : Preliminary.,P : Preliminary.,P : Preliminary.,P : Preliminary.,P : Preliminary.
Utah,2011,Jan,68.0,62.7,1344519,1239913,104606,7.8
Utah,2011,Feb,67.9,62.7,1344597,1240415,104182,7.7
Utah,2011,Mar,67.9,62.6,1344706,1240829,103877,7.7
Utah,2011,Apr,67.8,62.5,1344845,1241064,103781,7.7
Utah,2011,May,67.7,62.5,1345294,1241349,103945,7.7
Utah,2011,Jun,67.7,62.4,1346394,1242153,104241,7.7
Utah,2011,Jul,67.4,62.4,1342776,1243911,98865,7.4
Utah,2011,Aug,67.2,62.5,1340068,1246666,93402,7.0
Utah,2011,Sep,67.0,62.6,1338091,1250211,87880,6.6
Utah,2011,Oct,66.8,62.7,1336631,1254196,82435,6.2
Utah,2011,Nov,66.6,62.8,1335333,1258132,77201,5.8
Utah,2011,Dec,66.5,62.9,1333971,1261754,72217,5.4
Utah,2012,Jan,66.4,62.9,1335279,1265082,70197,5.3
Utah,2012,Feb,66.2,63.0,1331198,1268263,62935,4.7
Utah,2012,Mar,66.3,63.1,1335297,1271263,64034,4.8
Utah,2012,Apr,66.4,63.1,1338994,1274152,64842,4.8
Utah,2012,May,66.4,63.2,1342475,1277306,65169,4.9
Utah,2012,Jun,66.5,63.3,1345980,1280955,65025,4.8
Utah,2012,Jul,66.6,63.4,1349636,1285107,64529,4.8
Utah,2012,Aug,66.7,63.5,1353555,1289584,63971,4.7
Utah,2012,Sep,66.8,63.6,1357700,1294133,63567,4.7
Utah,2012,Oct,66.8,63.7,1361555,1298314,63241,4.6
Utah,2012,Nov,66.9,63.8,1364818,1301946,62872,4.6
Utah,2012,Dec,66.9,63.9,1367434,1305067,62367,4.6
Utah,2013,Jan,66.9,63.9,1369579,1307839,61740,4.5
Utah,2013,Feb,67.0,64.0,1371797,1310766,61031,4.4
Utah,2013,Mar,67.0,64.1,1374623,1314333,60290,4.4
Utah,2013,Apr,67.1,64.2,1378344,1318709,59635,4.3
Utah,2013,May,67.2,64.3,1382531,1323353,59178,4.3
Utah,2013,Jun,67.3,64.4,1386526,1327663,58863,4.2
Utah,2013,Jul,67.3,64.5,1389933,1331380,58553,4.2
Utah,2013,Aug,67.3,64.5,1392500,1334511,57989,4.2
Utah,2013,Sep,67.3,64.6,1394372,1337267,57105,4.1
Utah,2013,Oct,67.3,64.6,1396158,1339974,56184,4.0
Utah,2013,Nov,67.3,64.7,1398215,1342906,55309,4.0
Utah,2013,Dec,67.3,64.7,1400436,1346017,54419,3.9
Utah,2014,Jan,67.4,64.8,1402644,1349185,53459,3.8
Utah,2014,Feb,67.4,64.8,1404680,1352211,52469,3.7
Utah,2014,Mar,67.4,64.9,1406514,1354871,51643,3.7
Utah,2014,Apr,67.3,64.9,1408112,1357035,51077,3.6
Utah,2014,May,67.3,64.9,1409831,1359074,50757,3.6
Utah,2014,Jun,67.3,64.9,1412233,1361525,50708,3.6
Utah,2014,Jul,67.4,65.0,1415313,1364434,50879,3.6
Utah,2014,Aug,67.5,65.0,1418964,1367794,51170,3.6
Utah,2014,Sep,67.5,65.1,1422899,1371451,51448,3.6
Utah,2014,Oct,67.6,65.1,1426616,1375102,51514,3.6
Utah,2014,Nov,67.6,65.2,1429762,1378419,51343,3.6
Utah,2014,Dec,67.7,65.2,1432638,1381478,51160,3.6
Utah,2015,Jan,67.7,65.3,1435490,1384452,51038,3.6
Utah,2015,Feb,67.7,65.3,1438477,1387444,51033,3.5
Utah,2015,Mar,67.8,65.4,1441814,1390696,51118,3.5
Utah,2015,Apr,67.8,65.4,1445478,1394232,51246,3.5
Utah,2015,May,67.9,65.5,1449095,1397733,51362,3.5
Utah,2015,Jun,67.9,65.5,1452297,1400856,51441,3.5
Utah,2015,Jul,68.0,65.6,1455143,1403612,51531,3.5
Utah,2015,Aug,67.9,65.5,1457886,1406235,51651,3.5
Utah,2015,Sep,67.9,65.5,1460802,1409096,51706,3.5
Utah,2015,Oct,67.9,65.5,1464379,1412676,51703,3.5
Utah,2015,Nov,68.0,65.6,1468832,1417067,51765,3.5
Utah,2015,Dec,68.1,65.7,1473799,1421939,51860,3.5
Utah,2016,Jan,68.2,65.8,1478801,1426877,51924,3.5
Utah,2016,Feb,68.3,65.9,1483530,1431601,51929,3.5
Utah,2016,Mar,68.3,66.0,1487708,1435988,51720,3.5
Utah,2016,Apr,68.4,66.0,1491391,1440100,51291,3.4
Utah,2016,May,68.4,66.0,1494904,1444126,50778,3.4
Utah,2016,Jun,68.4,66.1,1498447,1448202,50245,3.4
Utah,2016,Jul,68.4,66.1,1502055,1452325,49730,3.3
Utah,2016,Aug,68.4,66.2,1505706,1456380,49326,3.3
Utah,2016,Sep,68.4,66.2,1509362,1460215,49147,3.3
Utah,2016,Oct,68.5,66.2,1512986,1463848,49138,3.2
Utah,2016,Nov,68.5,66.3,1516777,1467644,49133,3.2
Utah,2016,Dec,68.5,66.3,1520948,1471879,49069,3.2
Utah,2017,Jan,68.6,66.4,1525486,1476505,48981,3.2
Utah,2017,Feb,68.7,66.5,1530178,1481315,48863,3.2
